site_id,study_id,latitude,longitude,crop,management,ab_wildbees,ab_bombus,total_sampled_time,sampling_year,sampling_abundance,log_visit_rate,log_vr_small,log_vr_large
Ariza_etal_2019_1,Ariza_etal_sweetcherry_Belgium_2019,50.9625242273677,4.14465605596089,Prunus avium,conventional,8.0,7.0,120.0,2019,sweep net,-2.0794415416798357,-2.5902671654458267,-2.70805020110221
Ariza_etal_2019_2,Ariza_etal_sweetcherry_Belgium_2019,51.0100320720083,3.54027305035789,Prunus avium,conventional,7.0,5.0,120.0,2019,sweep net,-2.3025850929940455,-2.70805020110221,-2.995732273553991
Ariza_etal_2019_3,Ariza_etal_sweetcherry_Belgium_2019,50.8027694484111,5.42791736638254,Prunus avium,conventional,28.0,11.0,120.0,2019,sweep net,-1.1239300966523995,-1.420195912795572,-2.3025850929940455
Ariza_etal_2019_4,Ariza_etal_sweetcherry_Belgium_2019,50.8031982403574,5.28109225619956,Prunus avium,conventional,9.0,20.0,120.0,2019,sweep net,-1.420195912795572,-2.4849066497880004,-1.742969305058623
Ariza_etal_2019_5,Ariza_etal_sweetcherry_Belgium_2019,50.8280407423863,5.13034926813109,Prunus avium,conventional,11.0,3.0,120.0,2019,sweep net,-2.1484344131667874,-2.3025850929940455,-3.4011973816621555
Ariza_etal_2019_6,Ariza_etal_sweetcherry_Belgium_2019,50.7794737122977,5.06661343041594,Prunus avium,conventional,80.0,1.0,120.0,2019,sweep net,-0.3930425881096072,-0.3930425881096072,-4.0943445622221
Ariza_etal_2019_7,Ariza_etal_sweetcherry_Belgium_2019,50.7949672613938,5.11132411429653,Prunus avium,conventional,4.0,1.0,120.0,2019,sweep net,-3.1780538303479458,-3.1780538303479458,-4.0943445622221
Ariza_etal_2019_8,Ariza_etal_sweetcherry_Belgium_2019,50.7896300495933,5.22417371714952,Prunus avium,conventional,5.0,2.0,120.0,2019,sweep net,-2.841581593726733,-2.995732273553991,-3.6888794541139363
Ariza_etal_2019_9,Ariza_etal_sweetcherry_Belgium_2019,50.8155691427545,5.1593760674869,Prunus avium,conventional,2.0,4.0,120.0,2019,sweep net,-2.995732273553991,-3.6888794541139363,-3.1780538303479458
Ariza_etal_2019_10,Ariza_etal_sweetcherry_Belgium_2019,50.9300805555556,4.97641500234677,Prunus avium,conventional,11.0,3.0,120.0,2019,sweep net,-2.1484344131667874,-2.3025850929940455,-3.4011973816621555
Ariza_etal_2019_11,Ariza_etal_sweetcherry_Belgium_2019,50.9259615712677,4.93015421837571,Prunus avium,conventional,12.0,1.0,120.0,2019,sweep net,-2.222542385320509,-2.222542385320509,-4.0943445622221
Ariza_etal_2019_12,Ariza_etal_sweetcherry_Belgium_2019,51.174940780106,4.60425686081311,Prunus avium,conventional,49.0,0.0,120.0,2019,sweep net,-0.8956714446714193,-0.8754687373538999,-4.787491742782046
Ariza_etal_2019_13,Ariza_etal_sweetcherry_Belgium_2019,50.8039004796106,4.11087386691662,Prunus avium,conventional,50.0,14.0,120.0,2019,sweep net,-0.6286086594223742,-0.8556661100577202,-2.0794415416798357
Ariza_etal_2019_14,Ariza_etal_sweetcherry_Belgium_2019,50.7555409964861,5.14092743765769,Prunus avium,conventional,12.0,1.0,120.0,2019,sweep net,-2.222542385320509,-2.222542385320509,-4.0943445622221
Ariza_etal_2019_15,Ariza_etal_sweetcherry_Belgium_2019,50.7926366577123,5.24131781708179,Prunus avium,conventional,2.0,3.0,120.0,2019,sweep net,-3.1780538303479458,-3.6888794541139363,-3.4011973816621555
Ariza_etal_2019_16,Ariza_etal_sweetcherry_Belgium_2019,51.2704654749423,3.57123749030783,Prunus avium,conventional,14.0,6.0,120.0,2019,sweep net,-1.791759469228055,-2.0794415416798357,-2.841581593726733
Ariza_etal_2019_1,Ariza_etal_apple_Belgium_2019,50.8884452463377,5.02435422897293,Malus domestica,conventional,8.0,3.0,120.0,2019,sweep net,-2.3895964699836756,-2.5902671654458267,-3.4011973816621555
Ariza_etal_2019_2,Ariza_etal_apple_Belgium_2019,50.8730146086619,5.00840956798466,Malus domestica,conventional,2.0,13.0,120.0,2019,sweep net,-2.0794415416798357,-3.6888794541139363,-2.1484344131667874
Ariza_etal_2019_3,Ariza_etal_apple_Belgium_2019,50.8752698768455,4.96508532599334,Malus domestica,conventional,7.0,17.0,120.0,2019,sweep net,-1.6094379124341003,-2.70805020110221,-1.8971199848858813
Ariza_etal_2019_4,Ariza_etal_apple_Belgium_2019,50.8262320643791,4.91717219087618,Malus domestica,conventional,7.0,8.0,120.0,2019,sweep net,-2.0794415416798357,-2.70805020110221,-2.5902671654458267
Ariza_etal_2019_5,Ariza_etal_apple_Belgium_2019,51.1199947420194,3.59194789588947,Malus domestica,conventional,5.0,5.0,120.0,2019,sweep net,-2.4849066497880004,-2.995732273553991,-2.995732273553991
Ariza_etal_2019_6,Ariza_etal_apple_Belgium_2019,51.2482693878201,3.70305822174822,Malus domestica,conventional,2.0,11.0,120.0,2019,sweep net,-2.222542385320509,-3.6888794541139363,-2.3025850929940455
Ariza_etal_2019_7,Ariza_etal_apple_Belgium_2019,50.9033863133973,5.07862614123336,Malus domestica,conventional,2.0,4.0,120.0,2019,sweep net,-2.995732273553991,-3.6888794541139363,-3.1780538303479458
Ariza_etal_2019_8,Ariza_etal_apple_Belgium_2019,50.8986514777031,3.38112369179575,Malus domestica,conventional,6.0,10.0,120.0,2019,sweep net,-2.0149030205422647,-2.841581593726733,-2.3895964699836756
Ariza_etal_2019_9,Ariza_etal_apple_Belgium_2019,50.9067111259275,5.04619599652415,Malus domestica,conventional,9.0,2.0,120.0,2019,sweep net,-2.3895964699836756,-2.4849066497880004,-3.6888794541139363
Ariza_etal_2019_10,Ariza_etal_apple_Belgium_2019,50.9203087992626,5.018760092503,Malus domestica,conventional,2.0,0.0,120.0,2019,sweep net,-4.0943445622221,-3.6888794541139363,-4.787491742782046
Ariza_etal_2019_11,Ariza_etal_apple_Belgium_2019,51.2843810803478,3.62271780215638,Malus domestica,conventional,23.0,14.0,120.0,2019,sweep net,-1.1765738301378215,-1.6094379124341003,-2.0794415416798357
Ariza_etal_2019_12,Ariza_etal_apple_Belgium_2019,50.8666623498564,3.32587710994118,Malus domestica,conventional,7.0,6.0,120.0,2019,sweep net,-2.222542385320509,-2.70805020110221,-2.841581593726733
Ariza_etal_2019_13,Ariza_etal_apple_Belgium_2019,50.9553202151251,3.39635130498703,Malus domestica,conventional,12.0,6.0,120.0,2019,sweep net,-1.8971199848858813,-2.222542385320509,-2.841581593726733
Ariza_etal_2019_14,Ariza_etal_apple_Belgium_2019,50.9547416870069,3.4290567048266,Malus domestica,conventional,2.0,3.0,120.0,2019,sweep net,-3.1780538303479458,-3.6888794541139363,-3.4011973816621555
BQ1,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.976966679096222,-78.5848007202148,Vicia faba,organic,8.0,2.0,90.0,2017,transects,-2.1972245773362196,-2.3025850929940455,-3.4011973816621555
CUSU1,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-1.06701672077179,-78.6906967163086,Vicia faba,,10.0,1.0,90.0,2017,transects,-2.1019143975318944,-2.1019143975318944,-3.8066624897703196
CUSU2,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-1.09193336963654,-78.7261199951172,Vicia faba,,2.0,2.0,90.0,2017,transects,-3.1135153092103742,-3.4011973816621555,-3.4011973816621555
Q1,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.897866666316986,-78.7810821533203,Vicia faba,,0.0,4.0,90.0,2017,transects,-3.1135153092103742,-4.499809670330265,-2.890371757896165
Q4,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.874766647815704,-78.9162139892578,Vicia faba,,0.0,1.0,90.0,2017,transects,-4.499809670330265,-4.499809670330265,-3.8066624897703196
Q5,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.876550018787384,-78.9089660644531,Vicia faba,conventional,0.0,1.0,90.0,2017,transects,-4.499809670330265,-4.499809670330265,-3.8066624897703196
CUMBI4,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-1.05083334445953,-78.5046844482422,Vicia faba,,1.0,0.0,90.0,2017,transects,-4.499809670330265,-3.8066624897703196,-4.499809670330265
CUMBI5,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-1.03178334236145,-78.4778671264648,Vicia faba,,4.0,0.0,90.0,2017,transects,-3.1135153092103742,-2.890371757896165,-4.499809670330265
CUMBI6,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-1.01160001754761,-78.4588165283203,Vicia faba,,1.0,0.0,90.0,2017,transects,-4.499809670330265,-3.8066624897703196,-4.499809670330265
Q2,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.916649997234344,-78.8287811279297,Vicia faba,,1.0,0.0,90.0,2017,transects,-4.499809670330265,-3.8066624897703196,-4.499809670330265
Q3,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.952400028705597,-78.8695526123047,Vicia faba,,6.0,0.0,90.0,2017,transects,-2.70805020110221,-2.5538995212749516,-4.499809670330265
bp1,Diego_Nabaes_Jodar_Apple_Argentina_2019,-38.998277,-67.954604,Malus domestica,organic,0.0,6.0,30.0,2019,transects,-1.6094379124341003,-3.4011973816621555,-1.455287232606842
bp13,Diego_Nabaes_Jodar_Apple_Argentina_2019,-39.00361,-67.94514,Malus domestica,organic,1.0,3.0,30.0,2019,transects,-2.0149030205422647,-2.70805020110221,-2.0149030205422647
zec7,Diego_Nabaes_Jodar_Apple_Argentina_2019,-38.615072,-68.323733,Malus domestica,conventional,0.0,1.0,30.0,2019,transects,-3.4011973816621555,-3.4011973816621555,-2.70805020110221
Brushojgard_2008,Dupont_redclover_Denmark_2008,56.4087552673392,10.1198346795792,Trifolium pratense,organic,0.0,102.0,40.9833333333333,2008,transects,0.9118073332901799,-3.713165479994091,0.9215635082355447
Braedstrup_2008,Dupont_redclover_Denmark_2008,55.948581962524,9.64366586178405,Trifolium pratense,organic,0.0,208.0,100.25,2008,transects,0.7298710135146395,-4.6076670661866785,0.7346671857781324
"Frijsendalsvej, Sall_2008",Dupont_redclover_Denmark_2008,56.2789580192022,9.84569705896529,Trifolium pratense,organic,0.0,279.0,74.8,2008,transects,1.316393896840934,-4.314817884980432,1.3199717181888182
Galten_2008,Dupont_redclover_Denmark_2008,56.1329281164457,9.95959168389954,Trifolium pratense,organic,0.0,674.0,293.033333333333,2008,transects,0.8329437427232849,-5.680286368189022,0.8344263226835077
"Gjern, Tingvejen_2008",Dupont_redclover_Denmark_2008,56.1970362991484,9.72949827937521,Trifolium pratense,organic,0.0,254.0,94.55,2008,transects,0.9882054719140702,-4.549128795104466,0.9921347500539597
Hesselballe_2008,Dupont_redclover_Denmark_2008,56.2640220357239,10.2645455454261,Trifolium pratense,organic,0.0,269.0,56.5666666666667,2008,transects,1.5592914960297677,-4.035419883572072,1.5630020754263032
Odense_2008,Dupont_redclover_Denmark_2008,55.4312569332887,10.4567423740814,Trifolium pratense,organic,0.0,331.0,111.15,2008,transects,1.0912377349668572,-4.710880640410205,1.094254328506283
Randers NO Syd_2008,Dupont_redclover_Denmark_2008,56.4999192580371,10.074774847579,Trifolium pratense,organic,0.0,232.0,175.4,2008,transects,0.2796682917282272,-5.1670690799380825,0.2839693736276178
Skejby_2008,Dupont_redclover_Denmark_2008,56.2014058471345,10.1711366687495,Trifolium pratense,organic,0.0,189.0,76.8333333333333,2008,transects,0.9001084412910493,-4.341638573768593,0.905385498391893
Vamdrup_2008,Dupont_redclover_Denmark_2008,55.4163791450969,9.23785103432375,Trifolium pratense,organic,0.0,241.0,112.466666666667,2008,transects,0.7621400520468938,-4.722656881443761,0.7662808447129252
"Vester Skerninge, Amarksvej_2008",Dupont_redclover_Denmark_2008,55.051539874864,10.4660608133478,Trifolium pratense,organic,0.0,510.0,125.733333333333,2008,transects,1.4002474636271813,-4.83416326209119,1.4022063281125143
Braedstrup_2009,Dupont_redclover_Denmark_2009,55.9516546445599,9.64371683847053,Trifolium pratense,organic,0.0,23.0,113.166666666667,2009,transects,-1.5933674424014943,-4.728861658330644,-1.5508078279826985
Galten_2009,Dupont_redclover_Denmark_2009,56.1368311149132,9.93926860240262,Trifolium pratense,organic,0.0,64.0,117.816666666667,2009,transects,-0.6102466605891843,-4.769129743948856,-0.5947424740532191
"Gjern, Blak_2009",Dupont_redclover_Denmark_2009,56.1997017778184,9.67463627798065,Trifolium pratense,organic,0.0,85.0,101.416666666667,2009,transects,-0.17658618670921372,-4.6192374431995304,-0.16489014694602241
"Gjern, Tingvejen_2009",Dupont_redclover_Denmark_2009,56.2001088014947,9.7295565961768,Trifolium pratense,organic,0.0,104.0,91.85,2009,transects,0.12423408748023813,-4.520156811661135,0.13380353849638874
Hammel 1_2009,Dupont_redclover_Denmark_2009,56.2789580192022,9.84569705896529,Trifolium pratense,organic,0.0,354.0,243.516666666667,2009,transects,0.37411152668378933,-5.495185386449985,0.3769324030254307
Hammel 2_2009,Dupont_redclover_Denmark_2009,56.2928585193325,9.86508538453536,Trifolium pratense,organic,0.0,164.0,148.183333333333,2009,transects,0.1014161819251625,-4.998450245899036,0.10749522800154458
Horning_2009,Dupont_redclover_Denmark_2009,56.0831878878951,10.0561852551629,Trifolium pratense,organic,0.0,726.0,243.1,2009,transects,1.0940771335027184,-5.493472881322078,1.0954535962114418
Nr. Aaby_2009,Dupont_redclover_Denmark_2009,55.424533375932,9.85605242521262,Trifolium pratense,organic,0.0,176.0,154.5,2009,transects,0.13028989870035165,-5.0401940963378005,0.13595563623602894
Odense_2009,Dupont_redclover_Denmark_2009,55.4312569332887,10.4567423740814,Trifolium pratense,organic,0.0,376.0,135.766666666667,2009,transects,1.018651417403635,-4.910937725986259,1.021307461461751
Randers NO Nord_2009,Dupont_redclover_Denmark_2009,56.5122074861614,10.0751225693981,Trifolium pratense,organic,0.0,267.0,118.316666666667,2009,transects,0.8138840125829615,-4.7733646458172885,0.8176223346935686
Randers NO Syd_2009,Dupont_redclover_Denmark_2009,56.4999192580371,10.074774847579,Trifolium pratense,organic,0.0,270.0,121.583333333333,2009,transects,0.7978220602635921,-4.800599898734783,0.8015189221449183
Randers SO_2009,Dupont_redclover_Denmark_2009,56.4027459363624,10.1046209105932,Trifolium pratense,organic,0.0,396.0,140.616666666667,2009,transects,1.035376699310952,-4.946037511943528,1.037898768743662
Ringe_2009,Dupont_redclover_Denmark_2009,55.2920481397125,10.5524170387281,Trifolium pratense,organic,0.0,330.0,127.5,2009,transects,0.9509762898620452,-4.848116364598481,0.9540020107785822
Ry_2009,Dupont_redclover_Denmark_2009,56.0538640170978,9.78588241212469,Trifolium pratense,organic,0.0,217.0,99.0833333333334,2009,transects,0.7839361066376773,-4.595961246902782,0.7885338158863067
Skive_2009,Dupont_redclover_Denmark_2009,56.5693828504499,8.87758706783352,Trifolium pratense,organic,0.0,77.0,121.616666666667,2009,transects,-0.4570685996898383,-4.800874021543522,-0.44416519485393036
"Vester Skerninge, Kohavevej_2009",Dupont_redclover_Denmark_2009,55.0818349371757,10.4810179128541,Trifolium pratense,organic,0.0,223.0,154.516666666667,2009,transects,0.36686980607523495,-5.0403019653848835,0.371344086470156
Viborg_2009,Dupont_redclover_Denmark_2009,56.4436722105575,9.29155898533987,Trifolium pratense,organic,0.0,107.0,163.3,2009,transects,-0.4227601655145133,-5.095588999976419,-0.41345777285219976
1,Leah_Blechschmidt_Malus_domestica_Canada_2018,44.5058326721191,-80.4339141845703,Malus domestica,conventional,4.0,0.0,67.5,2018,focal observations,-2.8258332367585934,-2.6026896854443837,-4.212127597878484
2,Leah_Blechschmidt_Malus_domestica_Canada_2018,44.531192779541,-80.4896697998047,Malus domestica,conventional,8.0,0.0,60.0,2018,focal observations,-2.0149030205422647,-1.8971199848858813,-4.0943445622221
3,Leah_Blechschmidt_Malus_domestica_Canada_2018,44.5428886413574,-80.4273300170899,Malus domestica,conventional,9.0,1.0,75.0,2018,focal observations,-2.0149030205422647,-2.0149030205422647,-3.624340932976365
4,Leah_Blechschmidt_Malus_domestica_Canada_2018,43.206111907959,-79.9377517700195,Malus domestica,conventional,9.0,2.0,75.0,2018,focal observations,-1.91959284073794,-2.0149030205422647,-3.2188758248682006
5,Leah_Blechschmidt_Malus_domestica_Canada_2018,43.3396110534668,-79.9471130371094,Malus domestica,conventional,27.0,1.0,84.375,2018,focal observations,-1.10306663901749,-1.10306663901749,-3.7421239686327485
6,Leah_Blechschmidt_Malus_domestica_Canada_2018,42.6889991760254,-81.2306976318359,Malus domestica,conventional,0.0,2.0,56.25,2018,focal observations,-3.3366588605245844,-4.029806041084529,-2.9311937524164198
8,Leah_Blechschmidt_Malus_domestica_Canada_2018,43.1368064880371,-79.7104187011719,Malus domestica,conventional,11.0,0.0,75.0,2018,focal observations,-1.91959284073794,-1.8325814637483102,-4.31748811353631
10,Leah_Blechschmidt_Malus_domestica_Canada_2018,44.0320816040039,-79.0091934204102,Malus domestica,conventional,166.0,3.0,83.8636363636364,2018,focal observations,0.7007066118067612,0.6888017093004429,-3.0428977419964216
13,Leah_Blechschmidt_Malus_domestica_Canada_2018,43.9001388549805,-78.71630859375,Malus domestica,conventional,15.0,3.0,70.7142857142857,2018,focal observations,-1.3682758556172119,-1.4860588912735955,-2.872353252393486
14,Leah_Blechschmidt_Malus_domestica_Canada_2018,43.9238624572754,-78.6056365966797,Malus domestica,conventional,1.0,0.0,60.0,2018,focal observations,-4.0943445622221,-3.4011973816621555,-4.0943445622221
1,Leah_Blechschmidt_Malus_domestica_Canada_2019,44.5058326721191,-80.4339141845703,Malus domestica,conventional,9.0,1.0,64.2857142857143,2019,focal observations,-1.8607523407150068,-1.8607523407150068,-3.470190253149107
2,Leah_Blechschmidt_Malus_domestica_Canada_2019,44.531192779541,-80.4896697998047,Malus domestica,conventional,4.0,2.0,54.0,2019,focal observations,-2.1972245773362196,-2.379546134130174,-2.890371757896165
4,Leah_Blechschmidt_Malus_domestica_Canada_2019,43.206111907959,-79.9377517700195,Malus domestica,conventional,4.0,7.0,64.2857142857143,2019,focal observations,-1.765442160910682,-2.553899521274952,-2.0838958920292168
5,Leah_Blechschmidt_Malus_domestica_Canada_2019,43.3396110534668,-79.9471130371094,Malus domestica,conventional,27.0,7.0,75.0,2019,focal observations,-0.7911275889201491,-0.9852836033611064,-2.2380465718564744
7,Leah_Blechschmidt_Malus_domestica_Canada_2019,42.9389724731445,-80.3993911743164,Malus domestica,conventional,11.0,8.0,75.0,2019,focal observations,-1.3730491343698699,-1.8325814637483102,-2.120263536200091
8,Leah_Blechschmidt_Malus_domestica_Canada_2019,43.1368064880371,-79.7104187011719,Malus domestica,conventional,1.0,0.0,67.5,2019,focal observations,-4.212127597878484,-3.518980417318539,-4.212127597878484
9,Leah_Blechschmidt_Malus_domestica_Canada_2019,43.1810264587402,-79.5804138183594,Malus domestica,conventional,0.0,2.0,45.0,2019,focal observations,-3.1135153092103742,-3.8066624897703196,-2.70805020110221
