site_id,study_id,latitude,longitude,crop,management,ab_wildbees,ab_bombus,total_sampled_time,sampling_year,sampling_abundance
2,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.6138375582319,34.8813619929648,Citrullus lanatus,conventional,19.0,0.0,,2010,sweep net
3,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.6276407733911,34.8441099618529,Citrullus lanatus,conventional,7.0,0.0,,2010,sweep net
4,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.6279047353894,34.8877595323916,Citrullus lanatus,conventional,62.0,0.0,,2010,sweep net
5,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.6371383420002,34.8855211838847,Citrullus lanatus,conventional,29.0,0.0,,2010,sweep net
6,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.6396494679876,34.8432926470504,Citrullus lanatus,conventional,9.0,0.0,,2010,sweep net
7,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.6426039044036,34.8572687937675,Citrullus lanatus,conventional,5.0,0.0,,2010,sweep net
8,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.7329127126696,34.8122085109129,Citrullus lanatus,conventional,25.0,0.0,,2010,sweep net
9,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.7371264363469,34.8266448351965,Citrullus lanatus,conventional,14.0,0.0,,2010,sweep net
10,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.8093708532177,34.8827804840753,Citrullus lanatus,conventional,28.0,0.0,,2010,sweep net
11,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.8314027496887,34.8750925806844,Citrullus lanatus,conventional,15.0,0.0,,2010,sweep net
12,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.8657802244451,34.9928924880524,Citrullus lanatus,conventional,29.0,0.0,,2010,sweep net
13,Yael_Mandelik_Citrullus_lanatus_Israel_2010,31.8772670271067,34.9618521803009,Citrullus lanatus,conventional,17.0,0.0,,2010,sweep net
1,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.6330540189216,34.8872310047838,Helianthus annuus,conventional,21.0,0.0,,2010,sweep net
2,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.6569021829575,34.8290804928496,Helianthus annuus,conventional,14.0,0.0,,2010,sweep net
3,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.6751887513312,34.9932391127037,Helianthus annuus,conventional,9.0,0.0,,2010,sweep net
4,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.7941798171367,34.8170996701761,Helianthus annuus,conventional,9.0,0.0,,2010,sweep net
5,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.7967014393193,34.885586246636,Helianthus annuus,conventional,87.0,0.0,,2010,sweep net
6,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.8115696279982,34.8926485945846,Helianthus annuus,conventional,7.0,0.0,,2010,sweep net
7,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.8120467134314,34.8787152243943,Helianthus annuus,conventional,15.0,0.0,,2010,sweep net
8,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.8282457653626,34.8566458841444,Helianthus annuus,conventional,4.0,0.0,,2010,sweep net
9,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.8291157345347,34.877264963208,Helianthus annuus,conventional,30.0,0.0,,2010,sweep net
10,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.8311694385642,34.8664244165192,Helianthus annuus,conventional,5.0,0.0,,2010,sweep net
11,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.8346678356683,34.9752132203782,Helianthus annuus,conventional,10.0,0.0,,2010,sweep net
12,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.8414333546107,34.9517950210675,Helianthus annuus,conventional,4.0,1.0,,2010,sweep net
13,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.8449861863152,34.9728971938344,Helianthus annuus,conventional,1.0,0.0,,2010,sweep net
14,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.8481629562248,34.9832146551181,Helianthus annuus,conventional,4.0,0.0,,2010,sweep net
15,Yael_Mandelik_Helianthus_annuus_Israel_2010,31.8550618845393,34.9745912478398,Helianthus annuus,conventional,9.0,0.0,,2010,sweep net
Ariza_etal_2019_1,Ariza_etal_sweetcherry_Belgium_2019,50.9625242273677,4.14465605596089,Prunus avium,conventional,8.0,7.0,120.0,2019,sweep net
Ariza_etal_2019_2,Ariza_etal_sweetcherry_Belgium_2019,51.0100320720083,3.54027305035789,Prunus avium,conventional,7.0,5.0,120.0,2019,sweep net
Ariza_etal_2019_3,Ariza_etal_sweetcherry_Belgium_2019,50.8027694484111,5.42791736638254,Prunus avium,conventional,28.0,11.0,120.0,2019,sweep net
Ariza_etal_2019_4,Ariza_etal_sweetcherry_Belgium_2019,50.8031982403574,5.28109225619956,Prunus avium,conventional,9.0,20.0,120.0,2019,sweep net
Ariza_etal_2019_5,Ariza_etal_sweetcherry_Belgium_2019,50.8280407423863,5.13034926813109,Prunus avium,conventional,11.0,3.0,120.0,2019,sweep net
Ariza_etal_2019_6,Ariza_etal_sweetcherry_Belgium_2019,50.7794737122977,5.06661343041594,Prunus avium,conventional,80.0,1.0,120.0,2019,sweep net
Ariza_etal_2019_7,Ariza_etal_sweetcherry_Belgium_2019,50.7949672613938,5.11132411429653,Prunus avium,conventional,4.0,1.0,120.0,2019,sweep net
Ariza_etal_2019_8,Ariza_etal_sweetcherry_Belgium_2019,50.7896300495933,5.22417371714952,Prunus avium,conventional,5.0,2.0,120.0,2019,sweep net
Ariza_etal_2019_9,Ariza_etal_sweetcherry_Belgium_2019,50.8155691427545,5.1593760674869,Prunus avium,conventional,2.0,4.0,120.0,2019,sweep net
Ariza_etal_2019_10,Ariza_etal_sweetcherry_Belgium_2019,50.9300805555556,4.97641500234677,Prunus avium,conventional,11.0,3.0,120.0,2019,sweep net
Ariza_etal_2019_11,Ariza_etal_sweetcherry_Belgium_2019,50.9259615712677,4.93015421837571,Prunus avium,conventional,12.0,1.0,120.0,2019,sweep net
Ariza_etal_2019_12,Ariza_etal_sweetcherry_Belgium_2019,51.174940780106,4.60425686081311,Prunus avium,conventional,49.0,0.0,120.0,2019,sweep net
Ariza_etal_2019_13,Ariza_etal_sweetcherry_Belgium_2019,50.8039004796106,4.11087386691662,Prunus avium,conventional,50.0,14.0,120.0,2019,sweep net
Ariza_etal_2019_14,Ariza_etal_sweetcherry_Belgium_2019,50.7555409964861,5.14092743765769,Prunus avium,conventional,12.0,1.0,120.0,2019,sweep net
Ariza_etal_2019_15,Ariza_etal_sweetcherry_Belgium_2019,50.7926366577123,5.24131781708179,Prunus avium,conventional,2.0,3.0,120.0,2019,sweep net
Ariza_etal_2019_16,Ariza_etal_sweetcherry_Belgium_2019,51.2704654749423,3.57123749030783,Prunus avium,conventional,14.0,6.0,120.0,2019,sweep net
Ariza_etal_2019_1,Ariza_etal_apple_Belgium_2019,50.8884452463377,5.02435422897293,Malus domestica,conventional,8.0,3.0,120.0,2019,sweep net
Ariza_etal_2019_2,Ariza_etal_apple_Belgium_2019,50.8730146086619,5.00840956798466,Malus domestica,conventional,2.0,13.0,120.0,2019,sweep net
Ariza_etal_2019_3,Ariza_etal_apple_Belgium_2019,50.8752698768455,4.96508532599334,Malus domestica,conventional,7.0,17.0,120.0,2019,sweep net
Ariza_etal_2019_4,Ariza_etal_apple_Belgium_2019,50.8262320643791,4.91717219087618,Malus domestica,conventional,7.0,8.0,120.0,2019,sweep net
Ariza_etal_2019_5,Ariza_etal_apple_Belgium_2019,51.1199947420194,3.59194789588947,Malus domestica,conventional,5.0,5.0,120.0,2019,sweep net
Ariza_etal_2019_6,Ariza_etal_apple_Belgium_2019,51.2482693878201,3.70305822174822,Malus domestica,conventional,2.0,11.0,120.0,2019,sweep net
Ariza_etal_2019_7,Ariza_etal_apple_Belgium_2019,50.9033863133973,5.07862614123336,Malus domestica,conventional,2.0,4.0,120.0,2019,sweep net
Ariza_etal_2019_8,Ariza_etal_apple_Belgium_2019,50.8986514777031,3.38112369179575,Malus domestica,conventional,6.0,10.0,120.0,2019,sweep net
Ariza_etal_2019_9,Ariza_etal_apple_Belgium_2019,50.9067111259275,5.04619599652415,Malus domestica,conventional,9.0,2.0,120.0,2019,sweep net
Ariza_etal_2019_10,Ariza_etal_apple_Belgium_2019,50.9203087992626,5.018760092503,Malus domestica,conventional,2.0,0.0,120.0,2019,sweep net
Ariza_etal_2019_11,Ariza_etal_apple_Belgium_2019,51.2843810803478,3.62271780215638,Malus domestica,conventional,23.0,14.0,120.0,2019,sweep net
Ariza_etal_2019_12,Ariza_etal_apple_Belgium_2019,50.8666623498564,3.32587710994118,Malus domestica,conventional,7.0,6.0,120.0,2019,sweep net
Ariza_etal_2019_13,Ariza_etal_apple_Belgium_2019,50.9553202151251,3.39635130498703,Malus domestica,conventional,12.0,6.0,120.0,2019,sweep net
Ariza_etal_2019_14,Ariza_etal_apple_Belgium_2019,50.9547416870069,3.4290567048266,Malus domestica,conventional,2.0,3.0,120.0,2019,sweep net
BQ1,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.976966679096222,-78.5848007202148,Vicia faba,organic,8.0,2.0,90.0,2017,transects
CUSU1,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-1.06701672077179,-78.6906967163086,Vicia faba,,10.0,1.0,90.0,2017,transects
CUSU2,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-1.09193336963654,-78.7261199951172,Vicia faba,,2.0,2.0,90.0,2017,transects
Q1,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.897866666316986,-78.7810821533203,Vicia faba,,0.0,4.0,90.0,2017,transects
Q4,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.874766647815704,-78.9162139892578,Vicia faba,,0.0,1.0,90.0,2017,transects
Q5,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.876550018787384,-78.9089660644531,Vicia faba,conventional,0.0,1.0,90.0,2017,transects
CUMBI4,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-1.05083334445953,-78.5046844482422,Vicia faba,,1.0,0.0,90.0,2017,transects
CUMBI5,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-1.03178334236145,-78.4778671264648,Vicia faba,,4.0,0.0,90.0,2017,transects
CUMBI6,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-1.01160001754761,-78.4588165283203,Vicia faba,,1.0,0.0,90.0,2017,transects
Q2,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.916649997234344,-78.8287811279297,Vicia faba,,1.0,0.0,90.0,2017,transects
Q3,Carlos_Zaragoza_Trello_Vicia_faba_Ecuador_2017,-0.952400028705597,-78.8695526123047,Vicia faba,,6.0,0.0,90.0,2017,transects
bp1,Diego_Nabaes_Jodar_Apple_Argentina_2019,-38.998277,-67.954604,Malus domestica,organic,0.0,6.0,30.0,2019,transects
bp13,Diego_Nabaes_Jodar_Apple_Argentina_2019,-39.00361,-67.94514,Malus domestica,organic,1.0,3.0,30.0,2019,transects
zec7,Diego_Nabaes_Jodar_Apple_Argentina_2019,-38.615072,-68.323733,Malus domestica,conventional,0.0,1.0,30.0,2019,transects
Brushojgard_2008,Dupont_redclover_Denmark_2008,56.4087552673392,10.1198346795792,Trifolium pratense,organic,0.0,102.0,40.9833333333333,2008,transects
Braedstrup_2008,Dupont_redclover_Denmark_2008,55.948581962524,9.64366586178405,Trifolium pratense,organic,0.0,208.0,100.25,2008,transects
"Frijsendalsvej, Sall_2008",Dupont_redclover_Denmark_2008,56.2789580192022,9.84569705896529,Trifolium pratense,organic,0.0,279.0,74.8,2008,transects
Galten_2008,Dupont_redclover_Denmark_2008,56.1329281164457,9.95959168389954,Trifolium pratense,organic,0.0,674.0,293.033333333333,2008,transects
"Gjern, Tingvejen_2008",Dupont_redclover_Denmark_2008,56.1970362991484,9.72949827937521,Trifolium pratense,organic,0.0,254.0,94.55,2008,transects
Hesselballe_2008,Dupont_redclover_Denmark_2008,56.2640220357239,10.2645455454261,Trifolium pratense,organic,0.0,269.0,56.5666666666667,2008,transects
Odense_2008,Dupont_redclover_Denmark_2008,55.4312569332887,10.4567423740814,Trifolium pratense,organic,0.0,331.0,111.15,2008,transects
Randers NO Syd_2008,Dupont_redclover_Denmark_2008,56.4999192580371,10.074774847579,Trifolium pratense,organic,0.0,232.0,175.4,2008,transects
Skejby_2008,Dupont_redclover_Denmark_2008,56.2014058471345,10.1711366687495,Trifolium pratense,organic,0.0,189.0,76.8333333333333,2008,transects
Vamdrup_2008,Dupont_redclover_Denmark_2008,55.4163791450969,9.23785103432375,Trifolium pratense,organic,0.0,241.0,112.466666666667,2008,transects
"Vester Skerninge, Amarksvej_2008",Dupont_redclover_Denmark_2008,55.051539874864,10.4660608133478,Trifolium pratense,organic,0.0,510.0,125.733333333333,2008,transects
Braedstrup_2009,Dupont_redclover_Denmark_2009,55.9516546445599,9.64371683847053,Trifolium pratense,organic,0.0,23.0,113.166666666667,2009,transects
Galten_2009,Dupont_redclover_Denmark_2009,56.1368311149132,9.93926860240262,Trifolium pratense,organic,0.0,64.0,117.816666666667,2009,transects
"Gjern, Blak_2009",Dupont_redclover_Denmark_2009,56.1997017778184,9.67463627798065,Trifolium pratense,organic,0.0,85.0,101.416666666667,2009,transects
"Gjern, Tingvejen_2009",Dupont_redclover_Denmark_2009,56.2001088014947,9.7295565961768,Trifolium pratense,organic,0.0,104.0,91.85,2009,transects
Hammel 1_2009,Dupont_redclover_Denmark_2009,56.2789580192022,9.84569705896529,Trifolium pratense,organic,0.0,354.0,243.516666666667,2009,transects
Hammel 2_2009,Dupont_redclover_Denmark_2009,56.2928585193325,9.86508538453536,Trifolium pratense,organic,0.0,164.0,148.183333333333,2009,transects
Horning_2009,Dupont_redclover_Denmark_2009,56.0831878878951,10.0561852551629,Trifolium pratense,organic,0.0,726.0,243.1,2009,transects
Nr. Aaby_2009,Dupont_redclover_Denmark_2009,55.424533375932,9.85605242521262,Trifolium pratense,organic,0.0,176.0,154.5,2009,transects
Odense_2009,Dupont_redclover_Denmark_2009,55.4312569332887,10.4567423740814,Trifolium pratense,organic,0.0,376.0,135.766666666667,2009,transects
Randers NO Nord_2009,Dupont_redclover_Denmark_2009,56.5122074861614,10.0751225693981,Trifolium pratense,organic,0.0,267.0,118.316666666667,2009,transects
Randers NO Syd_2009,Dupont_redclover_Denmark_2009,56.4999192580371,10.074774847579,Trifolium pratense,organic,0.0,270.0,121.583333333333,2009,transects
Randers SO_2009,Dupont_redclover_Denmark_2009,56.4027459363624,10.1046209105932,Trifolium pratense,organic,0.0,396.0,140.616666666667,2009,transects
Ringe_2009,Dupont_redclover_Denmark_2009,55.2920481397125,10.5524170387281,Trifolium pratense,organic,0.0,330.0,127.5,2009,transects
Ry_2009,Dupont_redclover_Denmark_2009,56.0538640170978,9.78588241212469,Trifolium pratense,organic,0.0,217.0,99.0833333333334,2009,transects
Skive_2009,Dupont_redclover_Denmark_2009,56.5693828504499,8.87758706783352,Trifolium pratense,organic,0.0,77.0,121.616666666667,2009,transects
"Vester Skerninge, Kohavevej_2009",Dupont_redclover_Denmark_2009,55.0818349371757,10.4810179128541,Trifolium pratense,organic,0.0,223.0,154.516666666667,2009,transects
Viborg_2009,Dupont_redclover_Denmark_2009,56.4436722105575,9.29155898533987,Trifolium pratense,organic,0.0,107.0,163.3,2009,transects
1,Leah_Blechschmidt_Malus_domestica_Canada_2018,44.5058326721191,-80.4339141845703,Malus domestica,conventional,4.0,0.0,67.5,2018,focal observations
2,Leah_Blechschmidt_Malus_domestica_Canada_2018,44.531192779541,-80.4896697998047,Malus domestica,conventional,8.0,0.0,60.0,2018,focal observations
3,Leah_Blechschmidt_Malus_domestica_Canada_2018,44.5428886413574,-80.4273300170899,Malus domestica,conventional,9.0,1.0,75.0,2018,focal observations
4,Leah_Blechschmidt_Malus_domestica_Canada_2018,43.206111907959,-79.9377517700195,Malus domestica,conventional,9.0,2.0,75.0,2018,focal observations
5,Leah_Blechschmidt_Malus_domestica_Canada_2018,43.3396110534668,-79.9471130371094,Malus domestica,conventional,27.0,1.0,84.375,2018,focal observations
6,Leah_Blechschmidt_Malus_domestica_Canada_2018,42.6889991760254,-81.2306976318359,Malus domestica,conventional,0.0,2.0,56.25,2018,focal observations
8,Leah_Blechschmidt_Malus_domestica_Canada_2018,43.1368064880371,-79.7104187011719,Malus domestica,conventional,11.0,0.0,75.0,2018,focal observations
10,Leah_Blechschmidt_Malus_domestica_Canada_2018,44.0320816040039,-79.0091934204102,Malus domestica,conventional,166.0,3.0,83.8636363636364,2018,focal observations
13,Leah_Blechschmidt_Malus_domestica_Canada_2018,43.9001388549805,-78.71630859375,Malus domestica,conventional,15.0,3.0,70.7142857142857,2018,focal observations
14,Leah_Blechschmidt_Malus_domestica_Canada_2018,43.9238624572754,-78.6056365966797,Malus domestica,conventional,1.0,0.0,60.0,2018,focal observations
1,Leah_Blechschmidt_Malus_domestica_Canada_2019,44.5058326721191,-80.4339141845703,Malus domestica,conventional,9.0,1.0,64.2857142857143,2019,focal observations
2,Leah_Blechschmidt_Malus_domestica_Canada_2019,44.531192779541,-80.4896697998047,Malus domestica,conventional,4.0,2.0,54.0,2019,focal observations
4,Leah_Blechschmidt_Malus_domestica_Canada_2019,43.206111907959,-79.9377517700195,Malus domestica,conventional,4.0,7.0,64.2857142857143,2019,focal observations
5,Leah_Blechschmidt_Malus_domestica_Canada_2019,43.3396110534668,-79.9471130371094,Malus domestica,conventional,27.0,7.0,75.0,2019,focal observations
7,Leah_Blechschmidt_Malus_domestica_Canada_2019,42.9389724731445,-80.3993911743164,Malus domestica,conventional,11.0,8.0,75.0,2019,focal observations
8,Leah_Blechschmidt_Malus_domestica_Canada_2019,43.1368064880371,-79.7104187011719,Malus domestica,conventional,1.0,0.0,67.5,2019,focal observations
9,Leah_Blechschmidt_Malus_domestica_Canada_2019,43.1810264587402,-79.5804138183594,Malus domestica,conventional,0.0,2.0,45.0,2019,focal observations
10,Leah_Blechschmidt_Malus_domestica_Canada_2019,44.0320816040039,-79.0091934204102,Malus domestica,conventional,63.0,43.0,82.1739130434783,2019,focal observations
11,Leah_Blechschmidt_Malus_domestica_Canada_2019,42.892749786377,-80.3389739990234,Malus domestica,conventional,8.0,2.0,70.0,2019,focal observations
12,Leah_Blechschmidt_Malus_domestica_Canada_2019,42.875415802002,-80.2722473144531,Malus domestica,conventional,1.0,1.0,54.0,2019,focal observations
14,Leah_Blechschmidt_Malus_domestica_Canada_2019,43.9238624572754,-78.6056365966797,Malus domestica,conventional,3.0,1.0,67.5,2019,focal observations
Eeraerts_etal_2017_1,Eeraerts_etal_sweetcherry_Belgium_2015,50.7826690673828,5.25860118865967,Prunus avium,conventional,4.0,2.0,180.0,2015,sweep net
Eeraerts_etal_2017_2,Eeraerts_etal_sweetcherry_Belgium_2015,50.8705177307129,5.22807455062866,Prunus avium,conventional,3.0,1.0,180.0,2015,sweep net
Eeraerts_etal_2017_3,Eeraerts_etal_sweetcherry_Belgium_2015,50.7708625793457,5.32553243637085,Prunus avium,conventional,0.0,4.0,180.0,2015,sweep net
Eeraerts_etal_2017_4,Eeraerts_etal_sweetcherry_Belgium_2015,50.8036155700684,4.11061811447144,Prunus avium,conventional,19.0,4.0,180.0,2015,sweep net
Eeraerts_etal_2017_5,Eeraerts_etal_sweetcherry_Belgium_2015,50.9625968933105,4.14462280273438,Prunus avium,conventional,6.0,13.0,180.0,2015,sweep net
Eeraerts_etal_2017_6,Eeraerts_etal_sweetcherry_Belgium_2015,50.8032073974609,5.28096294403076,Prunus avium,conventional,0.0,3.0,180.0,2015,sweep net
Eeraerts_etal_2017_7,Eeraerts_etal_sweetcherry_Belgium_2015,50.7650680541992,5.51744651794434,Prunus avium,conventional,1.0,13.0,180.0,2015,sweep net
Eeraerts_etal_2019_1,Eeraerts_etal_sweetcherry_Belgium_2016,50.7941055297852,5.27310371398926,Prunus avium,conventional,3.0,5.0,225.0,2016,sweep net
Eeraerts_etal_2019_2,Eeraerts_etal_sweetcherry_Belgium_2016,50.8906669616699,5.20197772979736,Prunus avium,conventional,0.0,2.0,225.0,2016,sweep net
Eeraerts_etal_2019_3,Eeraerts_etal_sweetcherry_Belgium_2016,50.8283500671387,5.13080406188965,Prunus avium,conventional,7.0,15.0,225.0,2016,sweep net
Eeraerts_etal_2019_4,Eeraerts_etal_sweetcherry_Belgium_2016,50.7103996276855,5.16217422485352,Prunus avium,conventional,0.0,5.0,225.0,2016,sweep net
Eeraerts_etal_2019_5,Eeraerts_etal_sweetcherry_Belgium_2016,50.7950248718262,5.35525369644165,Prunus avium,conventional,5.0,5.0,225.0,2016,sweep net
